Date,Day of the Week,Time of the Day,Location,Reason
6/13/2023,Tuesday,Night,Temple ,Bodhi Pooja
6/13/2023,Tuesday,Night,Temple,Religious Rites
6/13/2023,Tuesday,Night,Bakery,Buy Bakery Items
6/13/2023,Tuesday,Night,Home,Dinner
6/13/2023,Tuesday,Night,Home,Medicine
6/13/2023,Tuesday,Night,Home,Daily Chores
6/13/2023,Tuesday,Night,Home,Sleep
6/14/2023,Wednesday,Morning,Home,Normal routine
6/14/2023,Wednesday,Morning,Home ,Daily Chores
6/14/2023,Wednesday,Morning,Backyard,Personal Habit
6/14/2023,Wednesday,Morning,Garden,Daily Morning Visit
6/14/2023,Wednesday,Morning,Home,Breakfast
6/14/2023,Wednesday,Morning,Home,Medicine
6/14/2023,Wednesday,Morning,Home,Visit from Elder Daughter
6/14/2023,Wednesday,Morning,Matara General Hospital,Weekly Diabetes Clinic
6/14/2023,Wednesday,Morning,Matara General Hospital,Weekly Diabetes Tests
6/14/2023,Wednesday,Morning,Matara Public Bus Stand,Waiting for a bus
6/14/2023,Wednesday,Afternoon,Matara Public Bus Stand,Waiting for a bus
6/14/2023,Wednesday,Afternoon,Matara Public Bus Stand,Waiting till bus to start the journey
6/14/2023,Wednesday,Afternoon,Home,Daily Chores
6/14/2023,Wednesday,Afternoon,Home,Normal routine
6/14/2023,Wednesday,Afternoon,Home,Lunch
6/14/2023,Wednesday,Afternoon,Home,Medicine
6/14/2023,Wednesday,Afternoon,Home,Daily Chores
6/14/2023,Wednesday,Afternoon,Rahula College - Matara,Pickup Grandson
6/14/2023,Wednesday,Afternoon,Public Bus Stop,Waiting for a bus
6/14/2023,Wednesday,Evening,Public Bus Stop,Waiting for a bus
6/14/2023,Wednesday,Evening,Garden,Inspection
6/14/2023,Wednesday,Evening,Garden,Fertilizing
6/14/2023,Wednesday,Evening,Home,Sleep
6/14/2023,Wednesday,Evening,Backyard,Personal Habit
6/14/2023,Wednesday,Evening,Home,Daily Chores
6/14/2023,Wednesday,Evening,Home,Normal routine
6/14/2023,Wednesday,Evening,Paddy Fields,Walking
6/14/2023,Wednesday,Evening,Paddy Fields,Relaxation
6/14/2023,Wednesday,Night,Garden,Daily Evening Visit
6/14/2023,Wednesday,Night,Home,Normal routine
6/14/2023,Wednesday,Night,,
6/14/2023,Wednesday,Night,Home,Dinner
6/14/2023,Wednesday,Night,Home,Medicine
6/14/2023,Wednesday,Night,Home,Daily Chores
6/14/2023,Wednesday,Night,Home,Sleep
6/15/2023,Thursday,Morning,Home,Normal routine
6/15/2023,Thursday,Morning,Home ,Daily Chores
6/15/2023,Thursday,Morning,Backyard,Personal Habit
6/15/2023,Thursday,Morning,Garden,Daily Morning Visit
6/15/2023,Thursday,Morning,Home,Breakfast
6/15/2023,Thursday,Morning,Home,Medicine
6/15/2023,Thursday,Morning,Fish Shop,Buy Fish to Cook
6/15/2023,Thursday,Morning,Meat Shop,Buy Meat to Cook
6/15/2023,Thursday,Afternoon,Fish Shop,Buy Fish to Cook
6/15/2023,Thursday,Afternoon,Meat Shop,Buy Meat to Cook
6/15/2023,Thursday,Afternoon,Home,Daily Chores
6/15/2023,Thursday,Afternoon,Home,Normal routine
6/15/2023,Thursday,Afternoon,Home,Lunch
6/15/2023,Thursday,Afternoon,Home,Medicine
6/15/2023,Thursday,Afternoon,Home,Daily Chores
6/15/2023,Thursday,Afternoon,Home,Visit from Son
6/15/2023,Thursday,Evening,Home,Visit from Son
6/15/2023,Thursday,Evening,Home,Visit from Son
6/15/2023,Thursday,Evening,Garden,Inspection
6/15/2023,Thursday,Evening,Garden,Fertilizing
6/15/2023,Thursday,Evening,Home,Sleep
6/15/2023,Thursday,Evening,Backyard,Personal Habit
6/15/2023,Thursday,Evening,Home,Daily Chores
6/15/2023,Thursday,Evening,Home,Normal routine
6/15/2023,Thursday,Evening,Home,Normal routine
6/15/2023,Thursday,Evening,Bakery,Buy Bakery Items
6/15/2023,Thursday,Night,Bakery,Buy Bakery Items
6/15/2023,Thursday,Night,Garden,Daily Evening Visit
6/15/2023,Thursday,Night,Home,Dinner
6/15/2023,Thursday,Night,Home,Medicine
6/15/2023,Thursday,Night,Home,Daily Chores
6/15/2023,Thursday,Night,Home,Sleep
6/16/2023,Friday,Morning,Home,Normal routine
6/16/2023,Friday,Morning,Home ,Daily Chores
6/16/2023,Friday,Morning,Backyard,Personal Habit
6/16/2023,Friday,Morning,Garden,Daily Morning Visit
6/16/2023,Friday,Morning,Home,Breakfast
6/16/2023,Friday,Morning,Home,Medicine
6/16/2023,Friday,Morning,Paddy Fields,Walking
6/16/2023,Friday,Afternoon,Paddy Fields,Relaxation
6/16/2023,Friday,Afternoon,,
6/16/2023,Friday,Afternoon,Home,Daily Chores
6/16/2023,Friday,Afternoon,Home,Normal routine
6/16/2023,Friday,Afternoon,Home,Lunch
6/16/2023,Friday,Afternoon,Home,Medicine
6/16/2023,Friday,Afternoon,Home,Daily Chores
6/16/2023,Friday,Afternoon,Vegetables Shop,Buy Vegetables
6/16/2023,Friday,Afternoon,Rahula College - Matara,Pickup Grandson
6/16/2023,Friday,Afternoon,Public Bus Stop,Waiting for a bus
6/16/2023,Friday,Evening,Public Bus Stop,Waiting for a bus
6/16/2023,Friday,Evening,Garden,Inspection
6/16/2023,Friday,Evening,Garden,Fertilizing
6/16/2023,Friday,Evening,Grandson's Private Tuition Class 1,Pickup Grandson
6/16/2023,Friday,Evening,Home,Sleep
6/16/2023,Friday,Evening,Backyard,Personal Habit
6/16/2023,Friday,Evening,Home,Daily Chores
6/16/2023,Friday,Evening,Home,Normal routine
6/16/2023,Friday,Evening,Home,Normal routine
6/16/2023,Friday,Evening,Garden,Daily Evening Visit
6/16/2023,Friday,Night,Garden,Inspection
6/16/2023,Friday,Night,Garden,Fertilizing
6/16/2023,Friday,Night,Home,Dinner
6/16/2023,Friday,Night,Home,Medicine
6/16/2023,Friday,Night,Home,Daily Chores
6/16/2023,Friday,Night,Home,Sleep
6/17/2023,Saturday,Morning,Home,Normal routine
6/17/2023,Saturday,Morning,Home ,Daily Chores
6/17/2023,Saturday,Morning,Backyard,Personal Habit
6/17/2023,Saturday,Morning,Garden,Daily Morning Visit
6/17/2023,Saturday,Morning,Home,Breakfast
6/17/2023,Saturday,Morning,Home,Medicine
6/17/2023,Saturday,Afternoon,Paddy Fields,Walking
6/17/2023,Saturday,Afternoon,Paddy Fields,Relaxation
6/17/2023,Saturday,Afternoon,Home,Daily Chores
6/17/2023,Saturday,Afternoon,Home,Normal routine
6/17/2023,Saturday,Afternoon,Home,Lunch
6/17/2023,Saturday,Afternoon,Home,Medicine
6/17/2023,Saturday,Afternoon,Home,Daily Chores
6/17/2023,Saturday,Afternoon,Cargills Food City - Matara,Buy Essentials
6/17/2023,Saturday,Afternoon,Cargills Food City - Matara,Buy Essentials
6/17/2023,Saturday,Afternoon,Cargills Food City - Matara,Buy Essentials
6/17/2023,Saturday,Evening,Cargills Food City - Matara,Buy Essentials
6/17/2023,Saturday,Evening,Garden,Inspection
6/17/2023,Saturday,Evening,Garden,Fertilizing
6/17/2023,Saturday,Evening,Home,Sleep
6/17/2023,Saturday,Evening,Backyard,Personal Habit
6/17/2023,Saturday,Evening,Home,Daily Chores
6/17/2023,Saturday,Evening,Home,Normal routine
6/17/2023,Saturday,Evening,Garden,Daily Evening Visit
6/17/2023,Saturday,Evening,Temple,Religious Rites
6/17/2023,Saturday,Evening,Temple ,Bodhi Pooja
6/17/2023,Saturday,Night,Temple ,Bodhi Pooja
6/17/2023,Saturday,Night,Temple,Religious Rites
6/17/2023,Saturday,Night,,
6/17/2023,Saturday,Night,Home,Dinner
6/17/2023,Saturday,Night,Home,Medicine
6/17/2023,Saturday,Night,Home,Daily Chores
6/17/2023,Saturday,Night,Home,Sleep
6/18/2023,Sunday,Morning,Home,Normal routine
6/18/2023,Sunday,Morning,Home ,Daily Chores
6/18/2023,Sunday,Morning,Backyard,Personal Habit
6/18/2023,Sunday,Morning,Garden,Daily Morning Visit
6/18/2023,Sunday,Morning,Home,Breakfast
6/18/2023,Sunday,Morning,Home,Medicine
6/18/2023,Sunday,Morning,Sunday School,Pick up Grand Son
6/18/2023,Sunday,Morning,Grocery Store,Buy News Paper
6/18/2023,Sunday,Afternoon,Sunday School,Pick up Grand Son
6/18/2023,Sunday,Afternoon,Grocery Store,Buy News Paper
6/18/2023,Sunday,Afternoon,Home,Daily Chores
6/18/2023,Sunday,Afternoon,Home,Normal routine
6/18/2023,Sunday,Afternoon,Home,Lunch
6/18/2023,Sunday,Afternoon,Home,Medicine
6/18/2023,Sunday,Afternoon,Home,Daily Chores
6/18/2023,Sunday,Evening,Garden,Inspection
6/18/2023,Sunday,Evening,Garden,Fertilizing
6/18/2023,Sunday,Evening,Grandson's Private Tuition Class 2,Pickup Grandson
6/18/2023,Sunday,Evening,Home,Sleep
6/18/2023,Sunday,Evening,Backyard,Personal Habit
6/18/2023,Sunday,Evening,Home,Daily Chores
6/18/2023,Sunday,Evening,Home,Normal routine
6/18/2023,Sunday,Evening,Home,Normal routine
6/18/2023,Sunday,Evening,Garden,Daily Evening Visit
6/18/2023,Sunday,Evening,Elderly Society,Weekly Assembly
6/18/2023,Sunday,Night,Elderly Society,Weekly Assembly
6/18/2023,Sunday,Night,Elderly Society,Weekly Assembly
6/18/2023,Sunday,Night,Home,Dinner
6/18/2023,Sunday,Night,Home,Medicine
6/18/2023,Sunday,Night,Home,Daily Chores
6/18/2023,Sunday,Night,Home,Sleep
6/19/2023,Monday,Morning,Home,Normal routine
6/19/2023,Monday,Morning,Home ,Daily Chores
6/19/2023,Monday,Morning,Backyard,Personal Habit
6/19/2023,Monday,Morning,Garden,Daily Morning Visit
6/19/2023,Monday,Morning,Home,Breakfast
6/19/2023,Monday,Morning,Home,Medicine
6/19/2023,Monday,Morning,Bakery,Buy Bakery Items
6/19/2023,Monday,Morning,Paddy Fields,Walking
6/19/2023,Monday,Afternoon,Paddy Fields,Relaxation
6/19/2023,Monday,Afternoon,Home,Daily Chores
6/19/2023,Monday,Afternoon,Home,Normal routine
6/19/2023,Monday,Afternoon,Home,Lunch
6/19/2023,Monday,Afternoon,Home,Medicine
6/19/2023,Monday,Afternoon,Home,Daily Chores
6/19/2023,Monday,Afternoon,Home,Visit from A Neighbour
6/19/2023,Monday,Evening,Home,Visit from A Neighbour
6/19/2023,Monday,Evening,Home,Visit from A Neighbour
6/19/2023,Monday,Evening,Garden,Inspection
6/19/2023,Monday,Evening,Garden,Fertilizing
6/19/2023,Monday,Evening,Home,Sleep
6/19/2023,Monday,Evening,Backyard,Personal Habit
6/19/2023,Monday,Evening,Home,Daily Chores
6/19/2023,Monday,Evening,Home,Normal routine
6/19/2023,Monday,Evening,Home,Normal routine
6/19/2023,Monday,Evening,Garden,Daily Evening Visit
6/19/2023,Monday,Night,Garden,Daily Evening Visit
6/19/2023,Monday,Night,Garden,Inspection
6/19/2023,Monday,Night,Garden,Fertilizing
6/19/2023,Monday,Night,Paddy Fields,Walking
6/19/2023,Monday,Night,Nearby Restaurant,Buy Food
6/19/2023,Monday,Night,Nearby Restaurant,Buy Food
6/19/2023,Monday,Night,Home,Dinner
6/19/2023,Monday,Night,Home,Medicine
6/19/2023,Monday,Night,Home,Daily Chores
6/19/2023,Monday,Night,Home,Sleep
6/20/2023,Tuesday,Morning,Home,Normal routine
6/20/2023,Tuesday,Morning,Home ,Daily Chores
6/20/2023,Tuesday,Morning,Backyard,Personal Habit
6/20/2023,Tuesday,Morning,Garden,Daily Morning Visit
6/20/2023,Tuesday,Morning,Home,Breakfast
6/20/2023,Tuesday,Morning,Home,Medicine
6/20/2023,Tuesday,Morning,Paddy Fields,Walking
6/20/2023,Tuesday,Afternoon,Paddy Fields,Walking
6/20/2023,Tuesday,Afternoon,Nearby Restaurant,Buy Food
6/20/2023,Tuesday,Afternoon,Home,Daily Chores
6/20/2023,Tuesday,Afternoon,Home,Normal routine
6/20/2023,Tuesday,Afternoon,Home,Lunch
6/20/2023,Tuesday,Afternoon,Home,Medicine
6/20/2023,Tuesday,Afternoon,Home,Daily Chores
6/20/2023,Tuesday,Afternoon,,
6/20/2023,Tuesday,Afternoon,,
6/20/2023,Tuesday,Afternoon,,
6/20/2023,Tuesday,Evening,Garden,Inspection
6/20/2023,Tuesday,Evening,Garden,Fertilizing
6/20/2023,Tuesday,Evening,Home,Sleep
6/20/2023,Tuesday,Evening,Backyard,Personal Habit
6/20/2023,Tuesday,Evening,Home,Daily Chores
6/20/2023,Tuesday,Evening,Home,Normal routine
6/20/2023,Tuesday,Evening,Home,Normal routine
6/20/2023,Tuesday,Evening,Garden,Daily Evening Visit
6/20/2023,Tuesday,Evening,Temple,Religious Rites
6/20/2023,Tuesday,Evening,Temple ,Bodhi Pooja
6/20/2023,Tuesday,Night,Temple ,Bodhi Pooja
6/20/2023,Tuesday,Night,Temple ,Religious Rites
6/20/2023,Tuesday,Night,Nearby Restaurant,Buy Food
6/20/2023,Tuesday,Night,Home,Dinner
6/20/2023,Tuesday,Night,Home,Medicine
6/20/2023,Tuesday,Night,Home,Daily Chores
6/20/2023,Tuesday,Night,Home,Sleep
6/21/2023,Wednesday,Morning,Home,Normal routine
6/21/2023,Wednesday,Morning,Backyard,Personal Habit
6/21/2023,Wednesday,Morning,Garden,Daily Morning Visit
6/21/2023,Wednesday,Morning,Home,Breakfast
6/21/2023,Wednesday,Morning,Home,Medicine
6/21/2023,Wednesday,Morning,Home,Visit from Elder Daughter
6/21/2023,Wednesday,Morning,Matara General Hospital,Weekly Diabetes Clinic
6/21/2023,Wednesday,Morning,Matara General Hospital,Weekly Diabetes Tests
6/21/2023,Wednesday,Morning,Pharmacy 1,Buy Medicine
6/21/2023,Wednesday,Morning,Matara Public Bus Stand,Waiting for a bus
6/21/2023,Wednesday,Afternoon,Matara Public Bus Stand,Waiting for a bus
6/21/2023,Wednesday,Afternoon,Matara Public Bus Stand,Waiting till bus to start the journey
6/21/2023,Wednesday,Afternoon,Home,Daily Chores
6/21/2023,Wednesday,Afternoon,Home,Normal routine
6/21/2023,Wednesday,Afternoon,Home,Lunch
6/21/2023,Wednesday,Afternoon,Home,Medicine
6/21/2023,Wednesday,Afternoon,Home,Daily Chores
6/21/2023,Wednesday,Afternoon,Bank of Ceylon - Matara,Cash Withdrawal
6/21/2023,Wednesday,Afternoon,Rahula College - Matara,Pickup Grandson
6/21/2023,Wednesday,Afternoon,Public Bus Stop,Waiting for a bus
6/21/2023,Wednesday,Evening,Public Bus Stop,Waiting for a bus
6/21/2023,Wednesday,Evening,Bakery,Buy Bakery Items
6/21/2023,Wednesday,Evening,Garden,Inspection
6/21/2023,Wednesday,Evening,Garden,Fertilizing
6/21/2023,Wednesday,Evening,Home,Sleep
6/21/2023,Wednesday,Evening,Backyard,Personal Habit
6/21/2023,Wednesday,Evening,Home,Daily Chores
6/21/2023,Wednesday,Evening,Home,Normal routine
6/21/2023,Wednesday,Evening,Home,Normal routine
6/21/2023,Wednesday,Evening,Garden,Daily Evening Visit
6/21/2023,Wednesday,Night,Garden,Daily Evening Visit
6/21/2023,Wednesday,Night,Garden,Inspection
6/21/2023,Wednesday,Night,Garden,Fertilizing
6/21/2023,Wednesday,Night,Home,Dinner
6/21/2023,Wednesday,Night,Home,Medicine
6/21/2023,Wednesday,Night,Home,Daily Chores
6/21/2023,Wednesday,Night,Home,Sleep
6/22/2023,Thursday,Morning,Home,Normal routine
6/22/2023,Thursday,Morning,Home ,Daily Chores
6/22/2023,Thursday,Morning,Backyard,Personal Habit
6/22/2023,Thursday,Morning,Garden,Daily Morning Visit
6/22/2023,Thursday,Morning,Home,Breakfast
6/22/2023,Thursday,Morning,Home,Medicine
6/22/2023,Thursday,Morning,Paddy Fields,Walking
6/22/2023,Thursday,Morning,Paddy Fields,Relaxation
6/22/2023,Thursday,Afternoon,Home,Daily Chores
6/22/2023,Thursday,Afternoon,Home,Normal routine
6/22/2023,Thursday,Afternoon,Home,Lunch
6/22/2023,Thursday,Afternoon,Home,Medicine
6/22/2023,Thursday,Afternoon,Home,Daily Chores
6/22/2023,Thursday,Afternoon,,
6/22/2023,Thursday,Evening,,
6/22/2023,Thursday,Evening,Garden,Inspection
6/22/2023,Thursday,Evening,Garden,Fertilizing
6/22/2023,Thursday,Evening,Home,Sleep
6/22/2023,Thursday,Evening,Backyard,Personal Habit
6/22/2023,Thursday,Evening,Home,Daily Chores
6/22/2023,Thursday,Evening,Home,Normal routine
6/22/2023,Thursday,Evening,Home,Normal routine
6/22/2023,Thursday,Evening,Garden,Daily Evening Visit
6/22/2023,Thursday,Night,Garden,Daily Evening Visit
6/22/2023,Thursday,Night,Garden,Inspection
6/22/2023,Thursday,Night,Garden,Fertilizing
6/22/2023,Thursday,Night,Home,Dinner
6/22/2023,Thursday,Night,Home,Medicine
6/22/2023,Thursday,Night,Home,Daily Chores
6/22/2023,Thursday,Night,Home,Sleep
6/23/2023,Friday,Morning,Home,Normal routine
6/23/2023,Friday,Morning,Home ,Daily Chores
6/23/2023,Friday,Morning,Backyard,Personal Habit
6/23/2023,Friday,Morning,Garden,Daily Morning Visit
6/23/2023,Friday,Morning,Home,Breakfast
6/23/2023,Friday,Morning,Home,Medicine
6/23/2023,Friday,Morning,Paddy Fields,Walking
6/23/2023,Friday,Morning,Paddy Fields,Relaxation
6/23/2023,Friday,Afternoon,Paddy Fields,Walking
6/23/2023,Friday,Afternoon,Paddy Fields,Relaxation
6/23/2023,Friday,Afternoon,Home,Daily Chores
6/23/2023,Friday,Afternoon,Home,Normal routine
6/23/2023,Friday,Afternoon,Home,Lunch
6/23/2023,Friday,Afternoon,Home,Medicine
6/23/2023,Friday,Afternoon,Home,Daily Chores
6/23/2023,Friday,Afternoon,,
6/23/2023,Friday,Evening,Garden,Inspection
6/23/2023,Friday,Evening,Garden,Fertilizing
6/23/2023,Friday,Evening,Grandson's Private Tuition Class 1,Pickup Grandson
6/23/2023,Friday,Evening,Home,Sleep
6/23/2023,Friday,Evening,Backyard,Personal Habit
6/23/2023,Friday,Evening,Home,Daily Chores
6/23/2023,Friday,Evening,Home,Normal routine
6/23/2023,Friday,Evening,Home,Normal routine
6/23/2023,Friday,Evening,Garden,Daily Evening Visit
6/23/2023,Friday,Night,Garden,Inspection
6/23/2023,Friday,Night,Garden,Fertilizing
6/23/2023,Friday,Night,,
6/23/2023,Friday,Night,Home,Dinner
6/23/2023,Friday,Night,Home,Medicine
6/23/2023,Friday,Night,Home,Daily Chores
6/23/2023,Friday,Night,Home,Sleep
6/24/2023,Saturday,Morning,Home,Normal routine
6/24/2023,Saturday,Morning,Home ,Daily Chores
6/24/2023,Saturday,Morning,Backyard,Personal Habit
6/24/2023,Saturday,Morning,Garden,Daily Morning Visit
6/24/2023,Saturday,Morning,Home,Breakfast
6/24/2023,Saturday,Morning,Home,Medicine
6/24/2023,Saturday,Morning,Bakery,Buy Bakery Items
6/24/2023,Saturday,Morning,Paddy Fields,Walking
6/24/2023,Saturday,Afternoon,Paddy Fields,Relaxation
6/24/2023,Saturday,Afternoon,Home,Daily Chores
6/24/2023,Saturday,Afternoon,Home,Normal routine
6/24/2023,Saturday,Afternoon,Home,Lunch
6/24/2023,Saturday,Afternoon,Home,Medicine
6/24/2023,Saturday,Afternoon,Home,Daily Chores
6/24/2023,Saturday,Afternoon,,
6/24/2023,Saturday,Afternoon,,
6/24/2023,Saturday,Afternoon,,
6/24/2023,Saturday,Evening,Garden,Inspection
6/24/2023,Saturday,Evening,Garden,Fertilizing
6/24/2023,Saturday,Evening,Home,Sleep
6/24/2023,Saturday,Evening,Backyard,Personal Habit
6/24/2023,Saturday,Evening,Home,Daily Chores
6/24/2023,Saturday,Evening,Home,Normal routine
6/24/2023,Saturday,Evening,Home,Normal routine
6/24/2023,Saturday,Evening,Garden,Daily Evening Visit
6/24/2023,Saturday,Evening,Temple,Religious Rites
6/24/2023,Saturday,Evening,Temple ,Bodhi Pooja
6/24/2023,Saturday,Night,Temple ,Bodhi Pooja
6/24/2023,Saturday,Night,Temple,Religious Rites
6/24/2023,Saturday,Night,,
6/24/2023,Saturday,Night,Home,Dinner
6/24/2023,Saturday,Night,Home,Medicine
6/24/2023,Saturday,Night,Home,Daily Chores
6/24/2023,Saturday,Night,Home,Sleep
6/25/2023,Sunday,Morning,Home,Normal routine
6/25/2023,Sunday,Morning,Home ,Daily Chores
6/25/2023,Sunday,Morning,Backyard,Personal Habit
6/25/2023,Sunday,Morning,Garden,Daily Morning Visit
6/25/2023,Sunday,Morning,Home,Breakfast
6/25/2023,Sunday,Morning,Home,Medicine
6/25/2023,Sunday,Morning,,
6/25/2023,Sunday,Morning,,
6/25/2023,Sunday,Morning,Fish Shop,Buy Fish to Cook
6/25/2023,Sunday,Afternoon,Fish Shop,Buy Fish to Cook
6/25/2023,Sunday,Afternoon,Sunday School,Pick up Grand Son
6/25/2023,Sunday,Afternoon,Grocery Store,Buy News Paper
6/25/2023,Sunday,Afternoon,Home,Daily Chores
6/25/2023,Sunday,Afternoon,Home,Normal routine
6/25/2023,Sunday,Afternoon,Home,Lunch
6/25/2023,Sunday,Afternoon,Home,Medicine
6/25/2023,Sunday,Afternoon,Home,Daily Chores
6/25/2023,Sunday,Afternoon,,
6/25/2023,Sunday,Afternoon,,
6/25/2023,Sunday,Afternoon,,
6/25/2023,Sunday,Evening,Garden,Inspection
6/25/2023,Sunday,Evening,Garden,Fertilizing
6/25/2023,Sunday,Evening,Grandson's Private Tuition Class 2,Pickup Grandson
6/25/2023,Sunday,Evening,Home,Sleep
6/25/2023,Sunday,Evening,Backyard,Personal Habit
6/25/2023,Sunday,Evening,Home,Daily Chores
6/25/2023,Sunday,Evening,Home,Normal routine
6/25/2023,Sunday,Evening,Home,Normal routine
6/25/2023,Sunday,Evening,Garden,Daily Evening Visit
6/25/2023,Sunday,Evening,Elderly Society,Weekly Assembly
6/25/2023,Sunday,Night,Elderly Society,Weekly Assembly
6/25/2023,Sunday,Night,Garden,Inspection
6/25/2023,Sunday,Night,Garden,Fertilizing
6/25/2023,Sunday,Night,Garden,Daily Evening Visit
6/25/2023,Sunday,Night,Paddy Fields,Walking
6/25/2023,Sunday,Night,Paddy Fields,Relaxation
6/25/2023,Sunday,Night,Home,Dinner
6/25/2023,Sunday,Night,Home,Medicine
6/25/2023,Sunday,Night,Home,Daily Chores
6/25/2023,Sunday,Night,Home,Sleep
6/26/2023,Monday,Morning,Home,Normal routine
6/26/2023,Monday,Morning,Home ,Daily Chores
6/26/2023,Monday,Morning,Backyard,Personal Habit
6/26/2023,Monday,Morning,Garden,Daily Morning Visit
6/26/2023,Monday,Morning,Home,Breakfast
6/26/2023,Monday,Morning,Home,Medicine
6/26/2023,Monday,Morning,Paddy Fields,Relaxation
6/26/2023,Monday,Morning,Paddy Fields,Walking
6/26/2023,Monday,Morning,,
6/26/2023,Monday,Morning,Neighbour 1 House,Friendly Visit
6/26/2023,Monday,Afternoon,Neighbour 1 House,Friendly Visit
6/26/2023,Monday,Afternoon,Neighbour 1 House,Friendly Visit
6/26/2023,Monday,Afternoon,Home,Daily Chores
6/26/2023,Monday,Afternoon,Home,Normal routine
6/26/2023,Monday,Afternoon,Home,Lunch
6/26/2023,Monday,Afternoon,Home,Medicine
6/26/2023,Monday,Afternoon,Home,Daily Chores
6/26/2023,Monday,Afternoon,Vegetables Shop,Buy Vegetables
6/26/2023,Monday,Afternoon,Rahula College - Matara,Pickup Grandson
6/26/2023,Monday,Afternoon,Public Bus Stop,Waiting for a bus
6/26/2023,Monday,Evening,Public Bus Stop,Waiting for a bus
6/26/2023,Monday,Evening,Vegetables Shop,Buy Vegetables
6/26/2023,Monday,Evening,Garden,Inspection
6/26/2023,Monday,Evening,Garden,Fertilizing
6/26/2023,Monday,Evening,Home,Sleep
6/26/2023,Monday,Evening,Backyard,Personal Habit
